Listing ID,URL,Price,Количество комнат,Город,Этаж,Тип дома,Жилой комплекс,Площадь,Санузел,Высота потолков,Год постройки,Парковка
762025310,https://krisha.kz/a/show/762025310,82000000,4,Есильский р-н,2 из 9,монолитный,Grand Turan Comfort,122.0,2 с/у и более,NULL,2022.0,NULL
761822871,https://krisha.kz/a/show/761822871,44000000,3,Есильский р-н,6 из 9,монолитный,Инжу (Інжу),74.0,NULL,NULL,2018.0,NULL
761660104,https://krisha.kz/a/show/761660104,31500000,2,Сарайшык р-н,3 из 17,монолитный,Qazaq Eli Sairam,62.0,NULL,NULL,2023.0,NULL
761124584,https://krisha.kz/a/show/761124584,11400000,1,Есильский р-н,2 из 5,кирпичный,Испанский дворик,46.0,NULL,NULL,2025.0,NULL
685740131,https://krisha.kz/a/show/685740131,19000000,2,Алматы р-н,1 из 6,кирпичный,NULL,47.0,раздельный,NULL,1990.0,NULL
676722791,https://krisha.kz/a/show/676722791,61000000,3,Алматы р-н,8 из 12,монолитный,Бейбарыс,130.0,NULL,NULL,2017.0,NULL
762112796,https://krisha.kz/a/show/762112796,54000000,3,Нура р-н,11 из 16,монолитный,Altyn Dala,86.0,NULL,3.0,2022.0,NULL
695736654,https://krisha.kz/a/show/695736654,22288000,2,Алматы р-н,NULL,монолитный,Sardar Family,55.72,совмещенный,3.0,2025.0,NULL
688395499,https://krisha.kz/a/show/688395499,217438200,3,Алматы р-н,NULL,монолитный,Vivaldi,172.57,2 с/у и более,3.6,2025.0,NULL
761717059,https://krisha.kz/a/show/761717059,50132280,4,Есильский р-н,NULL,кирпичный,Aisar,107.58,2 с/у и более,3.0,2026.0,NULL
677885332,https://krisha.kz/a/show/677885332,20340000,1,Нура р-н,NULL,монолитный,Aruna City,45.2,совмещенный,2.9,2024.0,NULL
699250945,https://krisha.kz/a/show/699250945,20900000,1,Нура р-н,17 из 20,монолитный,Athletic City,40.0,NULL,NULL,2025.0,NULL
698216659,https://krisha.kz/a/show/698216659,39736450,3,Нура р-н,NULL,монолитный,Arena Style,73.45,2 с/у и более,3.0,2026.0,NULL
679156759,https://krisha.kz/a/show/679156759,45107000,3,Нура р-н,NULL,монолитный,Agate,104.9,2 с/у и более,3.0,2022.0,NULL
762014602,https://krisha.kz/a/show/762014602,17500000,1,Нура р-н,5 из 12,кирпичный,Madrid 3,41.0,совмещенный,NULL,2025.0,NULL
760595377,https://krisha.kz/a/show/760595377,22300000,1,Есильский р-н,2 из 16,монолитный,Созвездие,35.2,NULL,NULL,2018.0,NULL
760050587,https://krisha.kz/a/show/760050587,23800000,2,Алматы р-н,2 из 10,монолитный,Енлик,51.0,NULL,NULL,2010.0,NULL
697925049,https://krisha.kz/a/show/697925049,39500000,3,Алматы р-н,3 из 12,кирпичный,Geneva,93.6,NULL,3.0,2024.0,NULL
697068981,https://krisha.kz/a/show/697068981,25500000,2,Астана,5 из 10,монолитный,NULL,41.64,NULL,NULL,2021.0,NULL
696790383,https://krisha.kz/a/show/696790383,151000000,5,Есильский р-н,3 из 10,кирпичный,Alma Park,142.5,NULL,NULL,2022.0,NULL
672081583,https://krisha.kz/a/show/672081583,20000000,1,Сарыарка р-н,11 из 13,кирпичный,Мирас-2,35.4,NULL,NULL,2015.0,NULL
761883396,https://krisha.kz/a/show/761883396,58996000,3,Нура р-н,NULL,монолитный,Auez Park,105.35,2 с/у и более,3.0,2026.0,NULL
699607416,https://krisha.kz/a/show/699607416,24519000,2,Сарайшык р-н,NULL,монолитный,Isma,44.58,совмещенный,3.2,2025.0,NULL
698214875,https://krisha.kz/a/show/698214875,54135990,3,Есильский р-н,NULL,монолитный,MoD. Urban,77.67,2 с/у и более,3.0,2025.0,NULL
761221038,https://krisha.kz/a/show/761221038,20900000,1,Алматы р-н,5 из 7,кирпичный,Отан,45.3,NULL,NULL,2018.0,паркинг
760167175,https://krisha.kz/a/show/760167175,17500000,2,Алматы р-н,6 из 9,кирпичный,Керей,31.0,NULL,2.8,2023.0,NULL
761997401,https://krisha.kz/a/show/761997401,58000000,4,Есильский р-н,9 из 14,монолитный,Айсанам,121.2,2 с/у и более,NULL,2014.0,NULL
761294727,https://krisha.kz/a/show/761294727,18700000,2,Сарайшык р-н,4 из 9,кирпичный,Бадана,35.1,NULL,NULL,2022.0,паркинг
762117304,https://krisha.kz/a/show/762117304,35900000,2,Есильский р-н,3 из 10,монолитный,Арайлым,70.0,раздельный,NULL,2008.0,NULL
760635624,https://krisha.kz/a/show/760635624,35950000,3,Есильский р-н,13,монолитный,Assyl Tau,71.9,NULL,NULL,2024.0,паркинг
761650920,https://krisha.kz/a/show/761650920,24999999,2,Есильский р-н,5 из 12,панельный,Nova City,47.5,NULL,NULL,2019.0,NULL
761396194,https://krisha.kz/a/show/761396194,37900000,2,Есильский р-н,8 из 9,монолитный,Asylym Park 1,46.3,NULL,NULL,2024.0,NULL
699681443,https://krisha.kz/a/show/699681443,365000000,8,Есильский р-н,5 из 5,монолитный,Green Village,420.0,2 с/у и более,NULL,2014.0,NULL
698338819,https://krisha.kz/a/show/698338819,18500000,1,Алматы р-н,13 из 17,монолитный,Жастар-4,45.0,совмещенный,NULL,2021.0,NULL
677730590,https://krisha.kz/a/show/677730590,47166000,4,Есильский р-н,NULL,монолитный,Gold Land,111.7,2 с/у и более,3.0,2024.0,NULL
689253230,https://krisha.kz/a/show/689253230,28700000,2,Нура р-н,NULL,монолитный,Delta,65.3,совмещенный,3.0,2025.0,NULL
762023144,https://krisha.kz/a/show/762023144,42900000,2,Алматы р-н,10 из 12,монолитный,Tamerlan,63.0,совмещенный,NULL,2024.0,NULL
698898717,https://krisha.kz/a/show/698898717,71000000,3,Сарайшык р-н,3 из 7,монолитный,Триумфальный,122.0,NULL,NULL,2016.0,NULL
697874071,https://krisha.kz/a/show/697874071,23750000,2,Нура р-н,5 из 9,NULL,Asyl Bulak,63.0,совмещенный,NULL,2024.0,NULL
693762660,https://krisha.kz/a/show/693762660,80000000,3,Есильский р-н,3 из 14,монолитный,Crocus City,97.0,NULL,NULL,2019.0,NULL
681731827,https://krisha.kz/a/show/681731827,25000000,1,Есильский р-н,2 из 9,кирпичный,Alpamys,38.0,NULL,NULL,2021.0,NULL
761729460,https://krisha.kz/a/show/761729460,47200800,3,Нура р-н,NULL,монолитный,Arena Vista,83.1,2 с/у и более,3.0,2026.0,NULL
699979990,https://krisha.kz/a/show/699979990,30084700,2,Нура р-н,NULL,кирпичный,Dariya,64.01,совмещенный,3.0,2026.0,NULL
696165559,https://krisha.kz/a/show/696165559,46893750,3,Нура р-н,NULL,монолитный,Arena Unity,75.03,2 с/у и более,3.0,2026.0,NULL
681844954,https://krisha.kz/a/show/681844954,60784000,3,Нура р-н,NULL,монолитный,Four Seasons,92.8,совмещенный,3.1,2023.0,NULL
690842795,https://krisha.kz/a/show/690842795,24437750,2,Есильский р-н,NULL,монолитный,Jetisu.Aqsu,59.75,совмещенный,2.7,2025.0,NULL
690477048,https://krisha.kz/a/show/690477048,37934250,2,Есильский р-н,NULL,монолитный,Aqzam,68.35,совмещенный,3.0,2023.0,NULL
761699149,https://krisha.kz/a/show/761699149,18200000,1,Алматы р-н,12 из 12,кирпичный,Тениз,33.9,NULL,NULL,2021.0,NULL
686875084,https://krisha.kz/a/show/686875084,17900000,3,р-н Байконур,6 из 6,панельный,NULL,63.0,NULL,NULL,1990.0,NULL
683962801,https://krisha.kz/a/show/683962801,49400000,4,Нура р-н,NULL,монолитный,Respublika,107.5,2 с/у и более,3.0,2024.0,NULL
682885992,https://krisha.kz/a/show/682885992,23662500,2,Алматы р-н,NULL,монолитный,Atamura,63.1,совмещенный,2.7,2024.0,NULL
761441609,https://krisha.kz/a/show/761441609,160000000,4,Есильский р-н,6 из 12,монолитный,GreenLine.Tokyo,138.0,2 с/у и более,NULL,2023.0,NULL
699329330,https://krisha.kz/a/show/699329330,25500000,2,Алматы р-н,9 из 9,монолитный,Аксу,60.0,NULL,NULL,2018.0,NULL
694750096,https://krisha.kz/a/show/694750096,38950000,3,Нура р-н,5 из 9,монолитный,Q-garden,85.0,NULL,NULL,2021.0,NULL
762213188,https://krisha.kz/a/show/762213188,42000000,3,Есильский р-н,6 из 10,монолитный,Apple City,65.0,совмещенный,NULL,2020.0,NULL
762068760,https://krisha.kz/a/show/762068760,19860490,1,Нура р-н,NULL,монолитный,Baizaman,41.29,совмещенный,3.0,2026.0,NULL
689222273,https://krisha.kz/a/show/689222273,39654000,2,Есильский р-н,NULL,монолитный,Tumar Residence,66.09,совмещенный,3.0,2025.0,NULL
760234219,https://krisha.kz/a/show/760234219,30000000,2,Есильский р-н,16 из 17,монолитный,Turan Palace,51.0,совмещенный,NULL,2024.0,NULL
760153940,https://krisha.kz/a/show/760153940,23500000,1,Нура р-н,9 из 10,NULL,NULL,42.0,NULL,NULL,2020.0,паркинг
699868736,https://krisha.kz/a/show/699868736,47500000,3,р-н Байконур,14 из 20,монолитный,Мерей Интерконти,122.1,NULL,NULL,2007.0,NULL
699624870,https://krisha.kz/a/show/699624870,15060000,1,Есильский р-н,4 из 5,кирпичный,Safuan,37.65,NULL,NULL,2025.0,NULL
694906600,https://krisha.kz/a/show/694906600,25000000,2,Алматы р-н,12 из 13,монолитный,Алтын Раид,60.4,NULL,NULL,2011.0,NULL
686616899,https://krisha.kz/a/show/686616899,23915965,1,Нура р-н,NULL,монолитный,Tumar Club,41.27,совмещенный,3.0,2024.0,NULL
683926588,https://krisha.kz/a/show/683926588,17428502,1,Есильский р-н,NULL,монолитный,Salman City,37.6,совмещенный,3.0,2025.0,NULL
761404813,https://krisha.kz/a/show/761404813,24000000,1,Есильский р-н,8 из 9,кирпичный,Арнау,36.3,NULL,NULL,2016.0,паркинг
762186639,https://krisha.kz/a/show/762186639,28800000,2,Алматы р-н,7 из 15,монолитный,DOMBYRA,45.0,NULL,NULL,2024.0,NULL
760132390,https://krisha.kz/a/show/760132390,17500000,2,Сарыарка р-н,2 из 5,панельный,NULL,42.6,совмещенный,NULL,1964.0,NULL
761836279,https://krisha.kz/a/show/761836279,36000000,2,Есильский р-н,4 из 14,монолитный,Айсанам,62.0,NULL,NULL,2014.0,NULL
761478271,https://krisha.kz/a/show/761478271,22000000,1,Есильский р-н,6 из 20,монолитный,Sezim Qala.Baqyt,37.8,NULL,NULL,2020.0,паркинг
761566438,https://krisha.kz/a/show/761566438,19000000,1,Алматы р-н,2 из 9,кирпичный,NULL,40.0,NULL,NULL,2019.0,паркинг
761721836,https://krisha.kz/a/show/761721836,38500000,3,Нура р-н,14 из 14,монолитный,Сырдария,95.0,NULL,2.7,2019.0,NULL
761568123,https://krisha.kz/a/show/761568123,68700000,4,Сарыарка р-н,2 из 9,кирпичный,Сарыарка,200.0,2 с/у и более,NULL,2001.0,NULL
760074268,https://krisha.kz/a/show/760074268,17000000,1,Сарыарка р-н,2 из 13,монолитный,ЛЕЯ-Плюс,42.9,NULL,NULL,2017.0,NULL
762171704,https://krisha.kz/a/show/762171704,25700000,2,Нура р-н,5 из 12,кирпичный,Kolsai,40.0,NULL,NULL,2024.0,NULL
674778679,https://krisha.kz/a/show/674778679,120000000,4,Есильский р-н,3 из 7,монолитный,Нурлы Дала,180.0,NULL,NULL,2005.0,NULL
695181029,https://krisha.kz/a/show/695181029,25618640,2,Есильский р-н,NULL,монолитный,AruPark,59.44,совмещенный,2.75,2025.0,NULL
679180519,https://krisha.kz/a/show/679180519,38971800,3,Нура р-н,NULL,монолитный,Aruna City,92.79,раздельный,2.9,2024.0,NULL
761524961,https://krisha.kz/a/show/761524961,43000000,2,Есильский р-н,10 из 10,кирпичный,Mechta,60.0,совмещенный,NULL,2022.0,NULL
761530248,https://krisha.kz/a/show/761530248,41000000,3,Алматы р-н,5 из 7,кирпичный,Спутник,90.0,NULL,NULL,2019.0,NULL
761420058,https://krisha.kz/a/show/761420058,58000000,3,Есильский р-н,10 из 16,монолитный,Каратау,96.0,совмещенный,NULL,2017.0,NULL
698939897,https://krisha.kz/a/show/698939897,63000000,3,Нура р-н,12 из 21,монолитный,Алматау,106.9,NULL,NULL,2017.0,NULL
689666940,https://krisha.kz/a/show/689666940,22900000,2,Алматы р-н,7 из 10,кирпичный,Азат-2,51.0,NULL,NULL,2012.0,NULL
688589225,https://krisha.kz/a/show/688589225,27358500,1,Нура р-н,NULL,монолитный,Sultan Beibarys,42.09,совмещенный,3.0,2025.0,NULL
760670212,https://krisha.kz/a/show/760670212,18669400,2,Сарыарка р-н,11 из 12,кирпичный,Rio de Janeiro,54.91,NULL,NULL,2025.0,NULL
699713762,https://krisha.kz/a/show/699713762,26500000,1,Есильский р-н,8 из 20,монолитный,Коркем 3,40.4,NULL,NULL,2019.0,NULL
696817544,https://krisha.kz/a/show/696817544,59000000,4,р-н Байконур,11 из 16,монолитный,Кукуруза,150.0,раздельный,NULL,2004.0,NULL
689908951,https://krisha.kz/a/show/689908951,38500000,2,Есильский р-н,10 из 10,монолитный,Семейный,70.0,NULL,NULL,2018.0,NULL
694508586,https://krisha.kz/a/show/694508586,24187000,2,Есильский р-н,NULL,монолитный,Salt,63.65,совмещенный,2.85,2025.0,NULL
684969683,https://krisha.kz/a/show/684969683,26660000,1,Есильский р-н,NULL,кирпичный,Aisar,43.0,совмещенный,3.0,2024.0,NULL
680907000,https://krisha.kz/a/show/680907000,33726000,1,Нура р-н,NULL,монолитный,Four Seasons,46.2,совмещенный,3.1,2023.0,NULL
677730581,https://krisha.kz/a/show/677730581,50736000,4,Есильский р-н,NULL,монолитный,Gold Land,120.0,2 с/у и более,3.0,2022.0,NULL
762170353,https://krisha.kz/a/show/762170353,15039500,1,Есильский р-н,NULL,монолитный,Salt 2,42.97,совмещенный,2.85,2026.0,NULL
761659717,https://krisha.kz/a/show/761659717,92000000,4,Алматы р-н,10 из 14,монолитный,Zauzar,125.0,NULL,NULL,2023.0,NULL
761386860,https://krisha.kz/a/show/761386860,90000000,3,Есильский р-н,17 из 22,монолитный,Dara Residence,83.0,NULL,NULL,2024.0,паркинг
760093485,https://krisha.kz/a/show/760093485,37500000,2,Есильский р-н,10 из 20,монолитный,Коркем 3,65.2,совмещенный,NULL,2018.0,NULL
699840009,https://krisha.kz/a/show/699840009,14700000,1,Алматы р-н,9 из 12,кирпичный,Гималаи,28.0,NULL,NULL,2024.0,NULL
761729458,https://krisha.kz/a/show/761729458,40977090,3,Нура р-н,NULL,монолитный,Arena Vista,80.19,2 с/у и более,3.0,2026.0,NULL
760964464,https://krisha.kz/a/show/760964464,26068200,3,Сарайшык р-н,NULL,кирпичный,Ansau,75.56,NULL,3.0,2025.0,NULL
760964464,https://krisha.kz/a/show/760964464,26068200,3,Сарайшык р-н,NULL,кирпичный,Ansau,75.56,NULL,3.0,2025.0,NULL
689253233,https://krisha.kz/a/show/689253233,38300000,3,Нура р-н,NULL,монолитный,Delta,79.6,совмещенный,3.0,2025.0,NULL
761412443,https://krisha.kz/a/show/761412443,24000000,2,Есильский р-н,4 из 9,кирпичный,NULL,59.0,раздельный,NULL,2015.0,NULL
761295031,https://krisha.kz/a/show/761295031,17000000,1,Сарыарка р-н,12 из 14,монолитный,Кутты Мекен,34.3,NULL,NULL,2018.0,NULL
761007533,https://krisha.kz/a/show/761007533,20000000,1,Сарайшык р-н,6 из 12,монолитный,NULL,35.0,совмещенный,NULL,2022.0,NULL
760559142,https://krisha.kz/a/show/760559142,40500000,2,Есильский р-н,6 из 9,монолитный,Asyl Besterek,60.0,NULL,NULL,2024.0,паркинг
760380587,https://krisha.kz/a/show/760380587,105000000,4,Есильский р-н,3 из 9,кирпичный,Венский квартал,145.8,NULL,NULL,2021.0,NULL
